Java HotSpot(TM) 64-Bit Server VM (25.171-b11) for windows-amd64 JRE (1.8.0_171-b11), built on Mar 28 2018 16:06:12 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16628416k(9554324k free), swap 19905216k(12933048k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=629145600 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
4.361: [GC (Allocation Failure) 4.361: [DefNew: 959K->64K(960K), 0.0015575 secs] 341505K->340860K(524224K), 0.0016410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.364: [GC (Allocation Failure) 4.364: [DefNew: 960K->63K(960K), 0.0014265 secs] 341798K->341133K(524224K), 0.0014831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.369: [GC (Allocation Failure) 4.369: [DefNew: 959K->63K(960K), 0.0013657 secs] 342071K->341416K(524224K), 0.0014231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.374: [GC (Allocation Failure) 4.374: [DefNew: 959K->63K(960K), 0.0013657 secs] 342341K->341717K(524224K), 0.0014231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.378: [GC (Allocation Failure) 4.378: [DefNew: 959K->63K(960K), 0.0013642 secs] 342649K->342012K(524224K), 0.0014242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.383: [GC (Allocation Failure) 4.383: [DefNew: 959K->64K(960K), 0.0016244 secs] 342924K->342370K(524224K), 0.0016912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.386: [GC (Allocation Failure) 4.386: [DefNew: 960K->63K(960K), 0.0014948 secs] 343305K->342651K(524224K), 0.0015545 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.391: [GC (Allocation Failure) 4.391: [DefNew: 959K->64K(960K), 0.0013517 secs] 343584K->342934K(524224K), 0.0014103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.396: [GC (Allocation Failure) 4.396: [DefNew: 960K->63K(960K), 0.0016395 secs] 343864K->343236K(524224K), 0.0017086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.400: [GC (Allocation Failure) 4.400: [DefNew: 959K->64K(960K), 0.0013691 secs] 344169K->343525K(524224K), 0.0014231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.405: [GC (Allocation Failure) 4.405: [DefNew: 960K->63K(960K), 0.0014567 secs] 344446K->343842K(524224K), 0.0015145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.410: [GC (Allocation Failure) 4.410: [DefNew: 959K->64K(960K), 0.0017826 secs] 344767K->344146K(524224K), 0.0018653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.413: [GC (Allocation Failure) 4.413: [DefNew: 960K->63K(960K), 0.0015005 secs] 345087K->344437K(524224K), 0.0015613 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.417: [GC (Allocation Failure) 4.417: [DefNew: 959K->63K(960K), 0.0013483 secs] 345357K->344757K(524224K), 0.0013944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.421: [GC (Allocation Failure) 4.421: [DefNew: 959K->63K(960K), 0.0013076 secs] 345696K->345041K(524224K), 0.0013631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.425: [GC (Allocation Failure) 4.425: [DefNew: 959K->63K(960K), 0.0013072 secs] 345966K->345347K(524224K), 0.0013631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.429: [GC (Allocation Failure) 4.429: [DefNew: 959K->63K(960K), 0.0013944 secs] 346273K->345663K(524224K), 0.0014526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.432: [GC (Allocation Failure) 4.432: [DefNew: 959K->63K(960K), 0.0013151 secs] 346600K->345945K(524224K), 0.0013578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.436: [GC (Allocation Failure) 4.436: [DefNew: 959K->64K(960K), 0.0013638 secs] 346882K->346213K(524224K), 0.0014208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.441: [GC (Allocation Failure) 4.441: [DefNew: 960K->63K(960K), 0.0014250 secs] 347129K->346545K(524224K), 0.0014828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.444: [GC (Allocation Failure) 4.444: [DefNew: 959K->63K(960K), 0.0013646 secs] 347481K->346824K(524224K), 0.0014212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.447: [GC (Allocation Failure) 4.447: [DefNew: 959K->63K(960K), 0.0013446 secs] 347739K->347173K(524224K), 0.0013872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.451: [GC (Allocation Failure) 4.451: [DefNew: 959K->63K(960K), 0.0014273 secs] 348100K->347484K(524224K), 0.0014763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.455: [GC (Allocation Failure) 4.455: [DefNew: 959K->63K(960K), 0.0013514 secs] 348410K->347776K(524224K), 0.0014239 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.458: [GC (Allocation Failure) 4.458: [DefNew: 959K->63K(960K), 0.0012649 secs] 348702K->348069K(524224K), 0.0013215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.461: [GC (Allocation Failure) 4.462: [DefNew: 959K->63K(960K), 0.0013068 secs] 349008K->348341K(524224K), 0.0013676 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.466: [GC (Allocation Failure) 4.466: [DefNew: 959K->64K(960K), 0.0014631 secs] 349252K->348695K(524224K), 0.0015194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.471: [GC (Allocation Failure) 4.471: [DefNew: 960K->64K(960K), 0.0014076 secs] 349631K->348972K(524224K), 0.0014741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.473: [GC (Allocation Failure) 4.473: [DefNew: 960K->63K(960K), 0.0015734 secs] 349888K->349307K(524224K), 0.0016478 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.479: [GC (Allocation Failure) 4.479: [DefNew: 959K->63K(960K), 0.0015522 secs] 350225K->349625K(524224K), 0.0016221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.483: [GC (Allocation Failure) 4.483: [DefNew: 959K->64K(960K), 0.0013736 secs] 350558K->349910K(524224K), 0.0014333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.487: [GC (Allocation Failure) 4.487: [DefNew: 960K->63K(960K), 0.0013461 secs] 350848K->350192K(524224K), 0.0014031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.491: [GC (Allocation Failure) 4.491: [DefNew: 959K->63K(960K), 0.0013095 secs] 351126K->350470K(524224K), 0.0013710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.494: [GC (Allocation Failure) 4.494: [DefNew: 959K->63K(960K), 0.0014771 secs] 351394K->350831K(524224K), 0.0015171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.499: [GC (Allocation Failure) 4.499: [DefNew: 959K->64K(960K), 0.0015141 secs] 351758K->351137K(524224K), 0.0015726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.503: [GC (Allocation Failure) 4.503: [DefNew: 960K->64K(960K), 0.0013891 secs] 352061K->351448K(524224K), 0.0014612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.506: [GC (Allocation Failure) 4.507: [DefNew: 960K->64K(960K), 0.0013623 secs] 352386K->351727K(524224K), 0.0014193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.512: [GC (Allocation Failure) 4.512: [DefNew: 960K->64K(960K), 0.0015224 secs] 352651K->352047K(524224K), 0.0015843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.517: [GC (Allocation Failure) 4.517: [DefNew: 960K->64K(960K), 0.0014061 secs] 352969K->352370K(524224K), 0.0014650 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.520: [GC (Allocation Failure) 4.520: [DefNew: 960K->63K(960K), 0.0012823 secs] 353303K->352665K(524224K), 0.0013302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.525: [GC (Allocation Failure) 4.525: [DefNew: 959K->64K(960K), 0.0013264 secs] 353595K->352970K(524224K), 0.0013835 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.528: [GC (Allocation Failure) 4.528: [DefNew: 960K->63K(960K), 0.0013008 secs] 353905K->353260K(524224K), 0.0013582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.533: [GC (Allocation Failure) 4.533: [DefNew: 959K->64K(960K), 0.0012777 secs] 354187K->353561K(524224K), 0.0013212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.538: [GC (Allocation Failure) 4.538: [DefNew: 960K->64K(960K), 0.0013952 secs] 354486K->353861K(524224K), 0.0014703 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.541: [GC (Allocation Failure) 4.541: [DefNew: 960K->63K(960K), 0.0013582 secs] 354797K->354140K(524224K), 0.0014152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.546: [GC (Allocation Failure) 4.546: [DefNew: 959K->63K(960K), 0.0013566 secs] 355075K->354421K(524224K), 0.0014140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.550: [GC (Allocation Failure) 4.550: [DefNew: 959K->63K(960K), 0.0014038 secs] 355348K->354732K(524224K), 0.0014495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.553: [GC (Allocation Failure) 4.553: [DefNew: 959K->64K(960K), 0.0013465 secs] 355673K->355002K(524224K), 0.0014027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.557: [GC (Allocation Failure) 4.557: [DefNew: 960K->63K(960K), 0.0012823 secs] 355923K->355308K(524224K), 0.0013397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.561: [GC (Allocation Failure) 4.561: [DefNew: 959K->63K(960K), 0.0013793 secs] 356238K->355603K(524224K), 0.0014397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.566: [GC (Allocation Failure) 4.566: [DefNew: 959K->64K(960K), 0.0017697 secs] 356519K->355938K(524224K), 0.0018381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.570: [GC (Allocation Failure) 4.570: [DefNew: 960K->63K(960K), 0.0016610 secs] 356869K->356243K(524224K), 0.0017108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.573: [GC (Allocation Failure) 4.573: [DefNew: 959K->64K(960K), 0.0013559 secs] 357170K->356543K(524224K), 0.0013963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.577: [GC (Allocation Failure) 4.577: [DefNew: 960K->63K(960K), 0.0016757 secs] 357449K->356901K(524224K), 0.0017225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.582: [GC (Allocation Failure) 4.582: [DefNew: 959K->64K(960K), 0.0017814 secs] 357838K->357189K(524224K), 0.0018517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.585: [GC (Allocation Failure) 4.585: [DefNew: 960K->64K(960K), 0.0014035 secs] 358128K->357462K(524224K), 0.0014484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.589: [GC (Allocation Failure) 4.589: [DefNew: 960K->64K(960K), 0.0012313 secs] 358397K->357758K(524224K), 0.0012747 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.593: [GC (Allocation Failure) 4.593: [DefNew: 960K->63K(960K), 0.0013653 secs] 358687K->358058K(524224K), 0.0014220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.596: [GC (Allocation Failure) 4.596: [DefNew: 959K->63K(960K), 0.0015001 secs] 359001K->358331K(524224K), 0.0015647 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.601: [GC (Allocation Failure) 4.602: [DefNew: 959K->64K(960K), 0.0014873 secs] 359251K->358652K(524224K), 0.0015462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.605: [GC (Allocation Failure) 4.605: [DefNew: 960K->63K(960K), 0.0014333 secs] 359586K->358931K(524224K), 0.0014760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.609: [GC (Allocation Failure) 4.609: [DefNew: 959K->64K(960K), 0.0015065 secs] 359863K->359223K(524224K), 0.0015632 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.614: [GC (Allocation Failure) 4.614: [DefNew: 960K->63K(960K), 0.0014612 secs] 360138K->359564K(524224K), 0.0015171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.617: [GC (Allocation Failure) 4.617: [DefNew: 959K->64K(960K), 0.0014514 secs] 360491K->359862K(524224K), 0.0015115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.621: [GC (Allocation Failure) 4.621: [DefNew: 960K->64K(960K), 0.0013721 secs] 360791K->360152K(524224K), 0.0014265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.626: [GC (Allocation Failure) 4.626: [DefNew: 960K->64K(960K), 0.0012464 secs] 361090K->360429K(524224K), 0.0013053 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.629: [GC (Allocation Failure) 4.629: [DefNew: 960K->63K(960K), 0.0011950 secs] 361371K->360701K(524224K), 0.0012513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.633: [GC (Allocation Failure) 4.633: [DefNew: 959K->64K(960K), 0.0014186 secs] 361613K->361075K(524224K), 0.0014646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.635: [GC (Allocation Failure) 4.636: [DefNew: 960K->63K(960K), 0.0015624 secs] 362002K->361375K(524224K), 0.0016225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.640: [GC (Allocation Failure) 4.640: [DefNew: 959K->63K(960K), 0.0014367 secs] 362298K->361680K(524224K), 0.0014941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.644: [GC (Allocation Failure) 4.644: [DefNew: 959K->64K(960K), 0.0015541 secs] 362607K->361985K(524224K), 0.0016119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.647: [GC (Allocation Failure) 4.647: [DefNew: 960K->63K(960K), 0.0015330 secs] 362905K->362331K(524224K), 0.0015991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.652: [GC (Allocation Failure) 4.652: [DefNew: 959K->64K(960K), 0.0014129 secs] 363253K->362642K(524224K), 0.0014760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.657: [GC (Allocation Failure) 4.657: [DefNew: 960K->63K(960K), 0.0014805 secs] 363573K->362937K(524224K), 0.0015481 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.661: [GC (Allocation Failure) 4.661: [DefNew: 959K->63K(960K), 0.0013529 secs] 363868K->363226K(524224K), 0.0014125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.666: [GC (Allocation Failure) 4.666: [DefNew: 959K->63K(960K), 0.0013718 secs] 364155K->363517K(524224K), 0.0014265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.670: [GC (Allocation Failure) 4.670: [DefNew: 959K->63K(960K), 0.0013227 secs] 364451K->363808K(524224K), 0.0013801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.675: [GC (Allocation Failure) 4.675: [DefNew: 959K->64K(960K), 0.0013408 secs] 364736K->364104K(524224K), 0.0013974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.679: [GC (Allocation Failure) 4.679: [DefNew: 960K->64K(960K), 0.0014242 secs] 365022K->364420K(524224K), 0.0014646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.682: [GC (Allocation Failure) 4.682: [DefNew: 960K->63K(960K), 0.0015039 secs] 365340K->364758K(524224K), 0.0015515 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.685: [GC (Allocation Failure) 4.685: [DefNew: 959K->64K(960K), 0.0015840 secs] 365692K->365040K(524224K), 0.0016293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.689: [GC (Allocation Failure) 4.689: [DefNew: 960K->63K(960K), 0.0013212 secs] 365954K->365357K(524224K), 0.0013616 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.691: [GC (Allocation Failure) 4.691: [DefNew: 959K->63K(960K), 0.0020299 secs] 366264K->365704K(524224K), 0.0020816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.696: [GC (Allocation Failure) 4.696: [DefNew: 959K->63K(960K), 0.0013619 secs] 366635K->365989K(524224K), 0.0014076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.698: [GC (Allocation Failure) 4.698: [DefNew: 959K->63K(960K), 0.0013865 secs] 366914K->366296K(524224K), 0.0014299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.702: [GC (Allocation Failure) 4.702: [DefNew: 959K->64K(960K), 0.0013314 secs] 367226K->366589K(524224K), 0.0013831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.705: [GC (Allocation Failure) 4.705: [DefNew: 960K->64K(960K), 0.0015228 secs] 367525K->366879K(524224K), 0.0015802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.708: [GC (Allocation Failure) 4.708: [DefNew: 960K->63K(960K), 0.0016093 secs] 367814K->367162K(524224K), 0.0016542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.712: [GC (Allocation Failure) 4.712: [DefNew: 959K->64K(960K), 0.0015473 secs] 368088K->367471K(524224K), 0.0016089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.715: [GC (Allocation Failure) 4.715: [DefNew: 960K->63K(960K), 0.0019562 secs] 368382K->367828K(524224K), 0.0020114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.719: [GC (Allocation Failure) 4.719: [DefNew: 959K->64K(960K), 0.0016210 secs] 368750K->368147K(524224K), 0.0016833 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
4.723: [GC (Allocation Failure) 4.723: [DefNew: 960K->63K(960K), 0.0020522 secs] 369056K->368517K(524224K), 0.0021145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.726: [GC (Allocation Failure) 4.726: [DefNew: 959K->63K(960K), 0.0015477 secs] 369421K->368866K(524224K), 0.0015907 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.730: [GC (Allocation Failure) 4.730: [DefNew: 959K->63K(960K), 0.0012732 secs] 369790K->369142K(524224K), 0.0013106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.732: [GC (Allocation Failure) 4.732: [DefNew: 959K->63K(960K), 0.0012158 secs] 370063K->369427K(524224K), 0.0012611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.736: [GC (Allocation Failure) 4.736: [DefNew: 959K->63K(960K), 0.0016531 secs] 370355K->369719K(524224K), 0.0017093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.740: [GC (Allocation Failure) 4.740: [DefNew: 959K->63K(960K), 0.0016527 secs] 370646K->370030K(524224K), 0.0017172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.743: [GC (Allocation Failure) 4.743: [DefNew: 959K->63K(960K), 0.0014050 secs] 370941K->370377K(524224K), 0.0014473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.747: [GC (Allocation Failure) 4.747: [DefNew: 959K->63K(960K), 0.0013895 secs] 371305K->370684K(524224K), 0.0014295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.751: [GC (Allocation Failure) 4.751: [DefNew: 959K->64K(960K), 0.0018290 secs] 371608K->370999K(524224K), 0.0018811 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.754: [GC (Allocation Failure) 4.754: [DefNew: 960K->64K(960K), 0.0013967 secs] 371933K->371280K(524224K), 0.0014386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.758: [GC (Allocation Failure) 4.758: [DefNew: 960K->64K(960K), 0.0014737 secs] 372212K->371583K(524224K), 0.0015269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.762: [GC (Allocation Failure) 4.762: [DefNew: 960K->64K(960K), 0.0014069 secs] 372522K->371859K(524224K), 0.0014590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.764: [GC (Allocation Failure) 4.765: [DefNew: 960K->63K(960K), 0.0019634 secs] 372764K->372234K(524224K), 0.0020189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.769: [GC (Allocation Failure) 4.769: [DefNew: 959K->63K(960K), 0.0020250 secs] 373146K->372556K(524224K), 0.0020820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.772: [GC (Allocation Failure) 4.772: [DefNew: 959K->63K(960K), 0.0014541 secs] 373476K->372869K(524224K), 0.0014982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.776: [GC (Allocation Failure) 4.776: [DefNew: 959K->63K(960K), 0.0015322 secs] 373780K->373213K(524224K), 0.0015768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.779: [GC (Allocation Failure) 4.779: [DefNew: 959K->63K(960K), 0.0014299 secs] 374144K->373507K(524224K), 0.0014692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.782: [GC (Allocation Failure) 4.783: [DefNew: 959K->64K(960K), 0.0017108 secs] 374431K->373824K(524224K), 0.0017795 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.786: [GC (Allocation Failure) 4.786: [DefNew: 960K->63K(960K), 0.0018335 secs] 374750K->374136K(524224K), 0.0018909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.790: [GC (Allocation Failure) 4.790: [DefNew: 959K->63K(960K), 0.0018494 secs] 375055K->374454K(524224K), 0.0019064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.793: [GC (Allocation Failure) 4.794: [DefNew: 959K->64K(960K), 0.0013661 secs] 375372K->374774K(524224K), 0.0014080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.797: [GC (Allocation Failure) 4.797: [DefNew: 960K->64K(960K), 0.0017928 secs] 375704K->375066K(524224K), 0.0018566 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.800: [GC (Allocation Failure) 4.800: [DefNew: 960K->64K(960K), 0.0016957 secs] 375995K->375362K(524224K), 0.0017588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.804: [GC (Allocation Failure) 4.804: [DefNew: 960K->63K(960K), 0.0015307 secs] 376269K->375713K(524224K), 0.0016327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.807: [GC (Allocation Failure) 4.807: [DefNew: 959K->63K(960K), 0.0013204 secs] 376652K->375989K(524224K), 0.0013570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.810: [GC (Allocation Failure) 4.810: [DefNew: 959K->64K(960K), 0.0012993 secs] 376923K->376279K(524224K), 0.0013461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.814: [GC (Allocation Failure) 4.814: [DefNew: 960K->63K(960K), 0.0014790 secs] 377210K->376568K(524224K), 0.0015269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.817: [GC (Allocation Failure) 4.817: [DefNew: 959K->63K(960K), 0.0012234 secs] 377501K->376850K(524224K), 0.0012585 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.820: [GC (Allocation Failure) 4.820: [DefNew: 959K->63K(960K), 0.0013397 secs] 377769K->377166K(524224K), 0.0013921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.824: [GC (Allocation Failure) 4.824: [DefNew: 959K->63K(960K), 0.0018165 secs] 378080K->377502K(524224K), 0.0018607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.827: [GC (Allocation Failure) 4.827: [DefNew: 959K->64K(960K), 0.0012917 secs] 378442K->377782K(524224K), 0.0013347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.830: [GC (Allocation Failure) 4.830: [DefNew: 960K->63K(960K), 0.0014035 secs] 378720K->378059K(524224K), 0.0014488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.834: [GC (Allocation Failure) 4.834: [DefNew: 959K->63K(960K), 0.0012339 secs] 378994K->378339K(524224K), 0.0012781 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.837: [GC (Allocation Failure) 4.837: [DefNew: 959K->64K(960K), 0.0012438 secs] 379269K->378640K(524224K), 0.0012804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.840: [GC (Allocation Failure) 4.840: [DefNew: 960K->64K(960K), 0.0015247 secs] 379558K->378963K(524224K), 0.0015764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.843: [GC (Allocation Failure) 4.843: [DefNew: 960K->63K(960K), 0.0016553 secs] 379879K->379293K(524224K), 0.0017172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.847: [GC (Allocation Failure) 4.847: [DefNew: 959K->64K(960K), 0.0015609 secs] 380208K->379628K(524224K), 0.0016293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.851: [GC (Allocation Failure) 4.851: [DefNew: 960K->64K(960K), 0.0015149 secs] 380568K->379908K(524224K), 0.0015673 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.853: [GC (Allocation Failure) 4.853: [DefNew: 960K->63K(960K), 0.0013770 secs] 380843K->380195K(524224K), 0.0014239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.857: [GC (Allocation Failure) 4.857: [DefNew: 959K->63K(960K), 0.0012906 secs] 381124K->380485K(524224K), 0.0013517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.861: [GC (Allocation Failure) 4.861: [DefNew: 959K->63K(960K), 0.0015303 secs] 381408K->380811K(524224K), 0.0015809 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.863: [GC (Allocation Failure) 4.863: [DefNew: 959K->63K(960K), 0.0013616 secs] 381744K->381092K(524224K), 0.0014133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.867: [GC (Allocation Failure) 4.867: [DefNew: 959K->63K(960K), 0.0014261 secs] 382011K->381421K(524224K), 0.0014903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.869: [GC (Allocation Failure) 4.869: [DefNew: 959K->63K(960K), 0.0014273 secs] 382353K->381726K(524224K), 0.0014752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.873: [GC (Allocation Failure) 4.873: [DefNew: 959K->63K(960K), 0.0018264 secs] 382642K->382052K(524224K), 0.0018943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.877: [GC (Allocation Failure) 4.877: [DefNew: 959K->63K(960K), 0.0014922 secs] 382965K->382407K(524224K), 0.0015432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.880: [GC (Allocation Failure) 4.881: [DefNew: 959K->63K(960K), 0.0017565 secs] 383328K->382743K(524224K), 0.0018233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.885: [GC (Allocation Failure) 4.885: [DefNew: 959K->63K(960K), 0.0015568 secs] 383655K->383092K(524224K), 0.0016179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
